node_id	longitude	latitude	time	median	mean	max	min
u155ks06w4ey	4.417110	51.218705	2019-04-15 06:00:00+00:00	37.92	37.30	38.88	35.09
u155ks06w4ey	4.417110	51.218705	2019-04-15 10:00:00+00:00	31.38	31.38	33.65	29.10
u155ks06w4ey	4.417110	51.218705	2019-04-16 06:00:00+00:00	41.28	42.41	48.87	37.09
u155ks06w4ey	4.417110	51.218705	2019-04-16 09:00:00+00:00	42.65	42.65	42.65	42.65
u155ks06w4ey	4.417110	51.218705	2019-04-16 12:00:00+00:00	33.59	33.59	33.59	33.59
u155ks06w4ey	4.417110	51.218705	2019-04-18 12:00:00+00:00	40.99	40.99	40.99	40.99
u155ku1crt5u	4.430221	51.218504	2019-04-10 08:00:00+00:00	53.16	53.16	54.80	51.52
u155ku1crt5u	4.430221	51.218504	2019-04-11 08:00:00+00:00	64.45	64.45	64.45	64.45
u155ku1crt5u	4.430221	51.218504	2019-04-15 10:00:00+00:00	42.15	41.54	48.87	31.08
u155ku1crt5u	4.430221	51.218504	2019-04-15 11:00:00+00:00	21.53	24.70	34.92	17.65
u155ku468f5f	4.430618	51.218702	2019-04-11 08:00:00+00:00	68.97	68.97	68.97	68.97
u155ku573msh	4.432012	51.218850	2019-04-12 10:00:00+00:00	60.92	60.92	60.92	60.92
u155kuj50wpg	4.434389	51.218810	2019-04-11 08:00:00+00:00	53.21	52.77	54.76	50.33
u155kuj50wpg	4.434389	51.218810	2019-04-15 10:00:00+00:00	57.89	57.24	69.71	42.01
u155kh0vv05v	4.395781	51.219250	2019-04-10 09:00:00+00:00	42.30	42.30	46.87	37.72
u155kh0vv05v	4.395781	51.219250	2019-04-13 06:00:00+00:00	16.34	16.34	19.52	13.16
u155khnqphh4	4.403420	51.219314	2019-04-10 17:00:00+00:00	50.35	50.35	50.35	50.35
u155khnqphh4	4.403420	51.219314	2019-04-11 15:00:00+00:00	68.64	68.64	68.64	68.64
u155khnqphh4	4.403420	51.219314	2019-04-12 15:00:00+00:00	38.22	38.22	38.22	38.22
u155khnv3kbh	4.403855	51.219189	2019-04-10 09:00:00+00:00	54.98	54.98	54.98	54.98
u155khnv3kbh	4.403855	51.219189	2019-04-10 15:00:00+00:00	42.76	42.76	46.11	39.40
u155khnv3kbh	4.403855	51.219189	2019-04-11 15:00:00+00:00	30.59	30.59	30.59	30.59
u155khnv3kbh	4.403855	51.219189	2019-04-11 17:00:00+00:00	52.77	52.77	52.77	52.77
u155khnv3kbh	4.403855	51.219189	2019-04-12 06:00:00+00:00	63.75	63.75	63.75	63.75
u155khnv3kbh	4.403855	51.219189	2019-04-12 09:00:00+00:00	53.20	53.20	53.82	52.58
u155khnv3kbh	4.403855	51.219189	2019-04-12 15:00:00+00:00	36.80	36.80	36.80	36.80
u155khnv3kbh	4.403855	51.219189	2019-04-13 06:00:00+00:00	46.94	46.94	46.94	46.94
u155khnv3kbh	4.403855	51.219189	2019-04-15 14:00:00+00:00	47.89	43.08	48.98	32.36
u155khnv3kbh	4.403855	51.219189	2019-04-15 17:00:00+00:00	22.64	22.64	22.64	22.64
u155khphkqpy	4.404337	51.219025	2019-04-10 06:00:00+00:00	39.57	38.20	44.81	33.10
u155khphkqpy	4.404337	51.219025	2019-04-10 15:00:00+00:00	48.97	48.23	55.24	37.58
u155khphkqpy	4.404337	51.219025	2019-04-10 17:00:00+00:00	53.43	51.50	61.15	39.06
u155khphkqpy	4.404337	51.219025	2019-04-11 06:00:00+00:00	64.90	64.57	68.97	58.49
u155khphkqpy	4.404337	51.219025	2019-04-11 15:00:00+00:00	55.60	52.81	70.09	31.97
u155khphkqpy	4.404337	51.219025	2019-04-11 16:00:00+00:00	60.73	62.89	71.30	56.79
u155khphkqpy	4.404337	51.219025	2019-04-11 17:00:00+00:00	38.69	41.39	54.65	32.15
u155khphkqpy	4.404337	51.219025	2019-04-12 06:00:00+00:00	63.95	63.85	66.71	61.09
u155khphkqpy	4.404337	51.219025	2019-04-12 09:00:00+00:00	55.08	55.98	70.43	43.13
u155khphkqpy	4.404337	51.219025	2019-04-12 15:00:00+00:00	35.26	35.74	42.20	30.66
u155khphkqpy	4.404337	51.219025	2019-04-12 17:00:00+00:00	43.85	44.75	51.65	37.00
u155khphkqpy	4.404337	51.219025	2019-04-13 06:00:00+00:00	41.76	41.47	44.17	38.29
